2026-05-21 10:48:26.6340|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20230210/1.2.840.1405011311801131732011012121012200126134/1.2.840.51111141244381216847820799116149155151129/1.2.840.3219370233171571652261152261706625011114738.dcm, 574 ms elapsed.
2026-05-21 10:48:26.6498|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20230510/1.2.840.6610321904118510815420318233761831142014/1.2.840.185393732156165237212158241127106677643111/1.2.840.3417124205586658229153205402522644.dcm, 583 ms elapsed.
2026-05-21 10:48:26.6498|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20230210/1.2.840.1405011311801131732011012121012200126134/1.2.840.51111141244381216847820799116149155151129/1.2.840.232761451702923525417733227971231052812514.dcm, 583 ms elapsed.
2026-05-21 10:48:26.6498|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20230510/1.2.840.6610321904118510815420318233761831142014/1.2.840.185393732156165237212158241127106677643111/1.2.840.1051457738253118922381479013141215320088.dcm, 593 ms elapsed.
2026-05-21 10:48:26.6498|eventId: 0|level: INFO|traceId: 00-b3378882baa22e88bb91f96122ba31c1-837632107c8243ec-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 找到 Series Number 15 對應的 Series Instance UID: 1.2.840.19216622352892321110282110210111240391850
2026-05-21 10:48:26.6653|eventId: 0|level: INFO|traceId: 00-d7f3ab90aad9ae50c0069f7f9ff8fe89-c12610b4302a9aa6-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetSortedImagesBySeries(studyInstanceUid: 1.2.840.133888132105150143162871541411731780159144, seriesInstanceUid: 1.2.840.19216622352892321110282110210111240391850)
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331706699 GetImage() 由 S3 取得 stream，耗時 36 ms.
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331706700 GetImage() 由 S3 取得 stream，耗時 38 ms.
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.1051457738253118922381479013141215320088
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.232761451702923525417733227971231052812514
